2025-07-02 14:49:44.534189	https://www.encodeproject.org/report/?type=File&searchTerm=encode-re2g+thresholded&output_type=thresholded+element+gene+links&status%21=archived&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF374ZFD/	ENCFF374ZFD	ENCFF374ZFD	/annotations/ENCSR115PBS/	GRCh38			bed	bed bed3+	bed3+	3133075	DNase-seq	kidney	kidney				/files/ENCFF374ZFD/@@download/ENCFF374ZFD.bed.gz	/files/ENCFF004MYE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:45:28.466349+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF494AIZ/	ENCFF494AIZ	ENCFF494AIZ	/annotations/ENCSR672OAC/	GRCh38			bed	bed bed3+	bed3+	3521415	DNase-seq	CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF494AIZ/@@download/ENCFF494AIZ.bed.gz	/files/ENCFF886BZZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:47.020822+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF150VTA/	ENCFF150VTA	ENCFF150VTA	/annotations/ENCSR038CIU/	GRCh38			bed	bed bed3+	bed3+	3837923	DNase-seq	OCI-LY7	blood,bodily fluid				/files/ENCFF150VTA/@@download/ENCFF150VTA.bed.gz	/files/ENCFF047PZK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:08:20.396099+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF960ZTJ/	ENCFF960ZTJ	ENCFF960ZTJ	/annotations/ENCSR764OJN/	GRCh38			bed	bed bed3+	bed3+	3970159	DNase-seq	lower lobe of right lung	lung				/files/ENCFF960ZTJ/@@download/ENCFF960ZTJ.bed.gz	/files/ENCFF361PJV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:48:43.978902+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF253CJH/	ENCFF253CJH	ENCFF253CJH	/annotations/ENCSR157TAN/	GRCh38			bed	bed bed3+	bed3+	3721813	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF253CJH/@@download/ENCFF253CJH.bed.gz	/files/ENCFF221HRT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:32:51.661811+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF879TXK/	ENCFF879TXK	ENCFF879TXK	/annotations/ENCSR730WBL/	GRCh38			bed	bed bed3+	bed3+	3225070	DNase-seq	CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF879TXK/@@download/ENCFF879TXK.bed.gz	/files/ENCFF947WLM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:38.106513+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF121TCO/	ENCFF121TCO	ENCFF121TCO	/annotations/ENCSR878UQN/	GRCh38			bed	bed bed3+	bed3+	3641053	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF121TCO/@@download/ENCFF121TCO.bed.gz	/files/ENCFF110KMI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:01.186749+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF380WTL/	ENCFF380WTL	ENCFF380WTL	/annotations/ENCSR389LJB/	GRCh38			bed	bed bed3+	bed3+	3763070	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF380WTL/@@download/ENCFF380WTL.bed.gz	/files/ENCFF852ICY/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:10.491853+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF539DDK/	ENCFF539DDK	ENCFF539DDK	/annotations/ENCSR118NOT/	GRCh38			bed	bed bed3+	bed3+	3421242	DNase-seq	ELF-1	embryo				/files/ENCFF539DDK/@@download/ENCFF539DDK.bed.gz	/files/ENCFF271CWH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:07:43.748919+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF792ZLG/	ENCFF792ZLG	ENCFF792ZLG	/annotations/ENCSR390FPA/	GRCh38			bed	bed bed3+	bed3+	3414783	DNase-seq	KBM-7	bone marrow,bone element				/files/ENCFF792ZLG/@@download/ENCFF792ZLG.bed.gz	/files/ENCFF031KOR/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:07:48.139777+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF901MAN/	ENCFF901MAN	ENCFF901MAN	/annotations/ENCSR864JGD/	GRCh38			bed	bed bed3+	bed3+	3480569	DNase-seq	LNCaP clone FGC	epithelium,prostate gland				/files/ENCFF901MAN/@@download/ENCFF901MAN.bed.gz	/files/ENCFF324BVM/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:07:34.732323+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF822TFS/	ENCFF822TFS	ENCFF822TFS	/annotations/ENCSR101SLZ/	GRCh38			bed	bed bed3+	bed3+	2966906	DNase-seq	LNCaP clone FGC	epithelium,prostate gland				/files/ENCFF822TFS/@@download/ENCFF822TFS.bed.gz	/files/ENCFF235BIU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:07:39.207759+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF849IBX/	ENCFF849IBX	ENCFF849IBX	/annotations/ENCSR703QVQ/	GRCh38			bed	bed bed3+	bed3+	3588143	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF849IBX/@@download/ENCFF849IBX.bed.gz	/files/ENCFF506RHB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:05.877819+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF018HIW/	ENCFF018HIW	ENCFF018HIW	/annotations/ENCSR983JTE/	GRCh38			bed	bed bed3+	bed3+	3752693	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF018HIW/@@download/ENCFF018HIW.bed.gz	/files/ENCFF655SPH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:28.816262+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF022FVI/	ENCFF022FVI	ENCFF022FVI	/annotations/ENCSR041GOH/	GRCh38			bed	bed bed3+	bed3+	3031488	DNase-seq	H7	embryo				/files/ENCFF022FVI/@@download/ENCFF022FVI.bed.gz	/files/ENCFF368XFE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:07:57.351018+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF869IBV/	ENCFF869IBV	ENCFF869IBV	/annotations/ENCSR179TLM/	GRCh38			bed	bed bed3+	bed3+	3565769	DNase-seq	CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF869IBV/@@download/ENCFF869IBV.bed.gz	/files/ENCFF971ZKF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:32:42.211794+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF011ZLO/	ENCFF011ZLO	ENCFF011ZLO	/annotations/ENCSR129TPB/	GRCh38			bed	bed bed3+	bed3+	3504690	DNase-seq	CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF011ZLO/@@download/ENCFF011ZLO.bed.gz	/files/ENCFF971BLT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:33:42.530423+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF101UEA/	ENCFF101UEA	ENCFF101UEA	/annotations/ENCSR591OBB/	GRCh38			bed	bed bed3+	bed3+	3055676	DNase-seq	muscle of back	musculature of body				/files/ENCFF101UEA/@@download/ENCFF101UEA.bed.gz	/files/ENCFF259VES/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:49:31.129893+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF351IFC/	ENCFF351IFC	ENCFF351IFC	/annotations/ENCSR374TCY/	GRCh38			bed	bed bed3+	bed3+	3660456	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF351IFC/@@download/ENCFF351IFC.bed.gz	/files/ENCFF070KCL/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:01:08.855954+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF949LHD/	ENCFF949LHD	ENCFF949LHD	/annotations/ENCSR602DPW/	GRCh38			bed	bed bed3+	bed3+	3348621	DNase-seq	T-helper 17 cell	blood,bodily fluid				/files/ENCFF949LHD/@@download/ENCFF949LHD.bed.gz	/files/ENCFF124ONA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:43:33.377654+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF766RWB/	ENCFF766RWB	ENCFF766RWB	/annotations/ENCSR031KRW/	GRCh38			bed	bed bed3+	bed3+	3968428	DNase-seq	posterior cingulate gyrus	brain				/files/ENCFF766RWB/@@download/ENCFF766RWB.bed.gz	/files/ENCFF901MSR/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:00:21.668108+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF274KGI/	ENCFF274KGI	ENCFF274KGI	/annotations/ENCSR015QKR/	GRCh38			bed	bed bed3+	bed3+	3267313	DNase-seq	naive thymus-derived CD8-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF274KGI/@@download/ENCFF274KGI.bed.gz	/files/ENCFF179YBD/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:43:46.940962+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF458JKA/	ENCFF458JKA	ENCFF458JKA	/annotations/ENCSR028OMO/	GRCh38			bed	bed bed3+	bed3+	3653996	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF458JKA/@@download/ENCFF458JKA.bed.gz	/files/ENCFF854CCN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:17:43.913839+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF476JQR/	ENCFF476JQR	ENCFF476JQR	/annotations/ENCSR722ELH/	GRCh38			bed	bed bed3+	bed3+	3409467	DNase-seq	T-helper 17 cell	blood,bodily fluid				/files/ENCFF476JQR/@@download/ENCFF476JQR.bed.gz	/files/ENCFF437GDF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:43:14.882004+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF158QXX/	ENCFF158QXX	ENCFF158QXX	/annotations/ENCSR904NPU/	GRCh38			bed	bed bed3+	bed3+	3675291	DNase-seq	stimulated activated CD4-positive, alpha-beta T cell	blood,bodily fluid				/files/ENCFF158QXX/@@download/ENCFF158QXX.bed.gz	/files/ENCFF783SGV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:17:53.122793+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF055SWV/	ENCFF055SWV	ENCFF055SWV	/annotations/ENCSR364QWC/	GRCh38			bed	bed bed3+	bed3+	3877149	DNase-seq	T-helper 17 cell	blood,bodily fluid				/files/ENCFF055SWV/@@download/ENCFF055SWV.bed.gz	/files/ENCFF154DSW/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:43:24.215974+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF649OCQ/	ENCFF649OCQ	ENCFF649OCQ	/annotations/ENCSR083UVL/	GRCh38			bed	bed bed3+	bed3+	3617408	DNase-seq	suppressor macrophage	blood,bodily fluid				/files/ENCFF649OCQ/@@download/ENCFF649OCQ.bed.gz	/files/ENCFF628CKT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:38:15.127075+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF573ZMM/	ENCFF573ZMM	ENCFF573ZMM	/annotations/ENCSR322YGO/	GRCh38			bed	bed bed3+	bed3+	3476305	DNase-seq	head of caudate nucleus	brain				/files/ENCFF573ZMM/@@download/ENCFF573ZMM.bed.gz	/files/ENCFF626TWE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:55:46.322121+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF351ERP/	ENCFF351ERP	ENCFF351ERP	/annotations/ENCSR573LJN/	GRCh38			bed	bed bed3+	bed3+	3621063	DNase-seq	head of caudate nucleus	brain				/files/ENCFF351ERP/@@download/ENCFF351ERP.bed.gz	/files/ENCFF913PZW/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:55:55.586760+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF970PYL/	ENCFF970PYL	ENCFF970PYL	/annotations/ENCSR209KSA/	GRCh38			bed	bed bed3+	bed3+	3613808	DNase-seq	suppressor macrophage	blood,bodily fluid				/files/ENCFF970PYL/@@download/ENCFF970PYL.bed.gz	/files/ENCFF037QQV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:38:38.093629+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF431OVP/	ENCFF431OVP	ENCFF431OVP	/annotations/ENCSR969WEY/	GRCh38			bed	bed bed3+	bed3+	3743862	DNase-seq	inflammatory macrophage	blood,bodily fluid				/files/ENCFF431OVP/@@download/ENCFF431OVP.bed.gz	/files/ENCFF121CQA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:38:47.587287+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF535QIK/	ENCFF535QIK	ENCFF535QIK	/annotations/ENCSR979ELZ/	GRCh38			bed	bed bed3+	bed3+	3765966	DNase-seq	inflammatory macrophage	blood,bodily fluid				/files/ENCFF535QIK/@@download/ENCFF535QIK.bed.gz	/files/ENCFF071XNK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:38:52.255972+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF466HRS/	ENCFF466HRS	ENCFF466HRS	/annotations/ENCSR937VGG/	GRCh38			bed	bed bed3+	bed3+	3673035	DNase-seq	inflammatory macrophage	blood,bodily fluid				/files/ENCFF466HRS/@@download/ENCFF466HRS.bed.gz	/files/ENCFF322TGI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:38:56.853434+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF245RHB/	ENCFF245RHB	ENCFF245RHB	/annotations/ENCSR718MTO/	GRCh38			bed	bed bed3+	bed3+	3523127	DNase-seq	head of caudate nucleus	brain				/files/ENCFF245RHB/@@download/ENCFF245RHB.bed.gz	/files/ENCFF309GFP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:54:18.325031+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF929BJW/	ENCFF929BJW	ENCFF929BJW	/annotations/ENCSR559TGX/	GRCh38			bed	bed bed3+	bed3+	3550384	DNase-seq	hematopoietic multipotent progenitor cell	blood,bodily fluid				/files/ENCFF929BJW/@@download/ENCFF929BJW.bed.gz	/files/ENCFF644SCN/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:37:36.876885+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF283PEV/	ENCFF283PEV	ENCFF283PEV	/annotations/ENCSR596BBP/	GRCh38			bed	bed bed3+	bed3+	3172812	DNase-seq	fibroblast of skin of scalp	skin of body				/files/ENCFF283PEV/@@download/ENCFF283PEV.bed.gz	/files/ENCFF613AFE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:13:21.336979+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF824EVH/	ENCFF824EVH	ENCFF824EVH	/annotations/ENCSR560KUI/	GRCh38			bed	bed bed3+	bed3+	3618557	DNase-seq	head of caudate nucleus	brain				/files/ENCFF824EVH/@@download/ENCFF824EVH.bed.gz	/files/ENCFF531GNP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:55:14.292465+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
